344
7 1
1 0 
1 1 28
1 1 28
1 1 0
3 1 0
1 1 0
1 1 0
19 0
3 0 
3 1 16
3 1 17
3 1 17
3 1 17
3 1 18
3 1 18
2 1 16
3 1 16
3 1 16
1 1 16
1 1 17
1 1 17
1 1 18
1 1 18
1 1 16
3 1 0
3 1 0
3 1 0
19 0
3 0 
3 1 16
3 1 16
3 1 16
3 1 17
3 1 17
3 1 17
4 1 18
1 1 16
1 1 16
1 1 16
1 1 17
1 1 17
1 1 18
1 1 18
1 1 18
3 1 0
3 1 0
1 1 0
15 0
1 0 
4 1 13
4 1 14
3 1 12
1 1 12
2 1 12
3 1 12
1 1 12
1 1 13
1 1 13
1 1 14
1 1 14
3 1 0
1 1 0
1 1 0
23 0
3 0 
3 1 20
3 1 19
2 1 19
1 1 19
2 1 19
1 1 19
3 1 20
3 1 20
3 1 21
3 1 21
3 1 21
3 1 22
1 1 22
1 1 20
1 1 20
1 1 21
1 1 21
1 1 21
2 1 0
3 1 0
3 1 0
3 1 0
18 0
3 0 
3 1 15
3 1 15
3 1 16
3 1 16
3 1 17
3 1 17
3 1 17
1 1 17
1 1 15
1 1 15
1 1 16
1 1 16
1 1 17
1 1 17
3 1 0
3 1 0
3 1 0
22 0
3 0 
3 1 18
3 1 18
3 1 18
3 1 19
3 1 19
3 1 20
3 1 19
1 1 19
4 1 21
1 1 21
1 1 18
1 1 18
1 1 18
1 1 19
1 1 20
1 1 21
1 1 21
3 1 0
3 1 0
3 1 0
1 1 0
29 0
1 0 
4 1 27
4 1 24
3 1 24
4 1 28
3 1 25
3 1 25
3 1 26
3 1 26
3 1 25
3 1 25
1 1 27
1 1 27
1 1 27
1 1 24
1 1 24
1 1 24
1 1 28
1 1 28
1 1 25
1 1 26
1 1 26
1 1 25
1 1 25
1 1 0
3 1 0
3 1 0
1 1 0
1 1 0
7 0
1 0 
1 1 5
2 1 5
2 1 6
1 1 6
1 1 0
2 1 0
24 0
3 0 
3 1 21
3 1 21
3 1 21
2 1 21
3 1 22
3 1 22
3 1 22
3 1 22
3 1 23
1 1 23
4 1 23
1 1 21
1 1 21
1 1 21
1 1 22
1 1 22
1 1 22
1 1 23
1 1 23
1 1 23
3 1 0
3 1 0
1 1 0
44 0
1 0 
4 1 41
1 1 41
1 1 41
3 1 41
4 1 42
4 1 42
4 1 42
4 1 41
4 1 43
4 1 43
3 1 39
3 1 39
3 1 39
3 1 39
3 1 40
3 1 40
3 1 39
1 1 39
2 1 39
1 1 42
1 1 42
1 1 42
1 1 42
1 1 42
1 1 42
1 1 42
1 1 41
1 1 41
1 1 43
1 1 43
1 1 43
1 1 43
1 1 43
1 1 39
1 1 39
1 1 40
1 1 40
1 1 39
3 1 0
3 1 0
1 1 0
1 1 0
1 1 0
11 0
1 0 
4 1 10
1 1 10
3 1 9
2 1 9
1 1 9
1 1 10
1 1 10
1 1 9
1 1 0
1 1 0
22 0
3 0 
3 1 18
3 1 19
3 1 19
3 1 20
3 1 19
3 1 21
3 1 21
3 1 18
2 1 18
1 1 18
1 1 19
1 1 20
1 1 20
1 1 19
1 1 21
1 1 21
1 1 18
3 1 0
3 1 0
1 1 0
1 1 0
19 0
3 0 
3 1 16
3 1 17
3 1 15
3 1 15
2 1 15
3 1 18
3 1 16
2 1 16
1 1 16
1 1 17
1 1 15
1 1 15
1 1 18
1 1 16
3 1 0
3 1 0
3 1 0
3 1 0
17 0
1 0 
1 1 13
3 1 13
4 1 14
4 1 15
4 1 16
2 1 13
1 1 14
1 1 14
1 1 15
1 1 15
1 1 16
1 1 16
1 1 0
1 1 0
1 1 0
1 1 0
44 0
1 0 
3 1 41
3 1 39
3 1 39
3 1 42
3 1 42
3 1 42
3 1 42
3 1 39
3 1 39
4 1 39
1 1 39
1 1 39
2 1 39
1 1 39
3 1 41
3 1 41
3 1 40
3 1 40
3 1 43
3 1 40
3 1 40
4 1 40
1 1 40
1 1 40
2 1 40
1 1 40
1 1 41
1 1 39
1 1 42
1 1 42
1 1 42
1 1 42
1 1 39
1 1 41
1 1 40
1 1 43
1 1 43
1 1 40
1 1 0
1 1 0
3 1 0
3 1 0
1 1 0
30 0
3 0 
3 1 27
3 1 27
3 1 27
2 1 27
3 1 28
3 1 28
3 1 28
1 1 28
4 1 28
3 1 29
3 1 29
3 1 29
3 1 29
3 1 29
3 1 29
1 1 27
1 1 27
1 1 27
1 1 28
1 1 28
1 1 28
1 1 29
1 1 29
1 1 29
1 1 29
1 1 29
3 1 0
1 1 0
3 1 0
46 0
1 0 
4 1 43
4 1 43
4 1 43
3 1 43
4 1 44
4 1 45
3 1 43
3 1 41
3 1 41
3 1 41
3 1 41
3 1 41
3 1 41
2 1 41
3 1 42
3 1 42
3 1 42
3 1 42
3 1 42
3 1 42
1 1 43
1 1 43
1 1 43
1 1 43
1 1 43
1 1 43
1 1 44
1 1 44
1 1 44
1 1 45
1 1 45
1 1 45
1 1 41
1 1 41
1 1 41
1 1 41
1 1 42
1 1 42
1 1 42
1 1 42
3 1 0
3 1 0
1 1 0
1 1 0
1 1 0
54 0
3 0 
4 1 50
3 1 50
1 1 50
3 1 50
3 1 50
3 1 48
3 1 48
3 1 48
3 1 48
2 1 48
3 1 48
2 1 48
4 1 52
3 1 48
3 1 50
1 1 50
3 1 49
3 1 49
3 1 49
3 1 51
3 1 51
3 1 49
2 1 49
3 1 49
2 1 49
4 1 53
3 1 49
1 1 50
1 1 50
1 1 50
1 1 50
1 1 48
1 1 48
1 1 48
1 1 52
1 1 52
1 1 52
1 1 48
1 1 49
1 1 49
1 1 51
1 1 51
1 1 49
1 1 53
1 1 53
1 1 53
1 1 49
3 1 0
3 1 0
1 1 0
3 1 0
1 1 0
1 1 0
26 0
3 0 
4 1 22
3 1 22
1 1 22
2 1 22
4 1 25
3 1 24
3 1 23
3 1 23
3 1 23
3 1 24
3 1 24
1 1 22
1 1 22
1 1 22
1 1 25
1 1 25
1 1 23
1 1 23
1 1 23
1 1 24
1 1 24
1 1 0
3 1 0
3 1 0
1 1 0
55 0
1 0 
1 1 51
4 1 51
2 1 48
3 1 48
3 1 48
3 1 48
3 1 48
3 1 48
3 1 48
4 1 52
2 1 49
3 1 49
3 1 49
3 1 49
3 1 49
3 1 49
3 1 49
4 1 53
2 1 50
3 1 50
3 1 50
3 1 50
3 1 50
3 1 50
3 1 50
4 1 54
1 1 48
1 1 48
1 1 48
1 1 48
1 1 52
1 1 52
1 1 52
1 1 49
1 1 49
1 1 49
1 1 49
1 1 53
1 1 53
1 1 53
1 1 50
1 1 50
1 1 50
1 1 50
1 1 54
1 1 54
1 1 54
3 1 0
3 1 0
3 1 0
1 1 0
1 1 0
1 1 0
1 1 0
63 0
1 0 
4 1 57
4 1 58
4 1 57
4 1 59
3 1 57
3 1 57
3 1 56
2 1 56
3 1 56
3 1 56
3 1 56
3 1 56
2 1 56
3 1 56
3 1 56
4 1 60
4 1 61
4 1 61
4 1 61
4 1 61
3 1 56
4 1 62
3 1 57
3 1 57
2 1 57
1 1 58
1 1 58
1 1 58
1 1 57
1 1 57
1 1 57
1 1 59
1 1 59
1 1 59
1 1 57
1 1 56
1 1 56
1 1 56
1 1 60
1 1 60
1 1 60
1 1 61
1 1 61
1 1 61
1 1 61
1 1 61
1 1 61
1 1 61
1 1 61
1 1 61
1 1 62
1 1 62
1 1 62
1 1 57
1 1 57
3 1 0
1 1 0
1 1 0
1 1 0
1 1 0
1 1 0
1 1 0
15 0
3 0 
1 1 14
4 1 14
1 1 14
3 1 12
1 1 12
3 1 12
1 1 12
3 1 13
1 1 13
3 1 13
1 1 13
3 1 0
3 1 0
1 1 0
79 0
1 0 
4 1 75
4 1 75
4 1 75
4 1 75
4 1 76
4 1 76
4 1 76
4 1 76
3 1 73
3 1 73
3 1 73
3 1 73
2 1 73
4 1 77
4 1 77
2 1 77
4 1 77
4 1 77
4 1 78
4 1 78
4 1 78
4 1 78
3 1 74
3 1 74
3 1 74
3 1 74
3 1 74
3 1 74
3 1 73
3 1 73
1 1 75
1 1 75
1 1 75
1 1 75
1 1 75
1 1 75
1 1 75
1 1 75
1 1 76
1 1 76
1 1 76
1 1 76
1 1 76
1 1 76
1 1 76
1 1 76
1 1 76
1 1 73
1 1 73
1 1 77
1 1 77
1 1 77
1 1 77
1 1 77
1 1 77
1 1 77
1 1 77
1 1 78
1 1 78
1 1 78
1 1 78
1 1 78
1 1 78
1 1 78
1 1 78
1 1 74
1 1 74
1 1 74
1 1 74
1 1 74
1 1 73
1 1 73
3 1 0
3 1 0
1 1 0
1 1 0
1 1 0
1 1 0
42 0
1 0 
4 1 37
3 1 37
1 1 37
2 1 37
4 1 40
3 1 37
3 1 38
3 1 38
3 1 38
3 1 37
3 1 37
4 1 39
4 1 41
4 1 41
4 1 41
4 1 39
3 1 39
1 1 37
1 1 40
1 1 40
1 1 40
1 1 38
1 1 38
1 1 38
1 1 37
1 1 37
1 1 39
1 1 41
1 1 41
1 1 41
1 1 41
1 1 41
1 1 41
1 1 39
1 1 39
1 1 39
3 1 0
3 1 0
1 1 0
1 1 0
1 1 0
22 0
3 0 
3 1 19
3 1 19
3 1 19
3 1 20
3 1 20
3 1 18
3 1 18
2 1 18
1 1 18
3 1 21
1 1 21
1 1 21
1 1 19
1 1 19
1 1 20
1 1 20
1 1 18
1 1 0
3 1 0
3 1 0
1 1 0
50 0
1 0 
4 1 47
3 1 47
4 1 47
4 1 48
4 1 45
2 1 45
3 1 45
1 1 45
4 1 44
4 1 44
2 1 44
3 1 44
3 1 46
3 1 46
3 1 46
3 1 44
3 1 44
4 1 45
4 1 47
4 1 49
2 1 49
4 1 49
1 1 47
1 1 47
1 1 47
1 1 47
1 1 48
1 1 48
1 1 45
1 1 44
1 1 44
1 1 44
1 1 44
1 1 46
1 1 46
1 1 46
1 1 44
1 1 44
1 1 45
1 1 45
1 1 47
1 1 49
1 1 49
1 1 0
1 1 0
3 1 0
1 1 0
1 1 0
4 1 0
60 0
1 0 
4 1 55
3 1 55
3 1 55
4 1 55
3 1 54
3 1 54
2 1 54
3 1 54
3 1 54
4 1 56
4 1 56
4 1 56
4 1 56
4 1 57
3 1 54
3 1 54
2 1 54
4 1 58
4 1 58
4 1 58
4 1 58
4 1 59
4 1 55
1 1 55
1 1 55
1 1 55
1 1 55
1 1 55
1 1 54
1 1 54
1 1 56
1 1 56
1 1 56
1 1 56
1 1 56
1 1 56
1 1 56
1 1 56
1 1 57
1 1 57
1 1 57
1 1 54
1 1 58
1 1 58
1 1 58
1 1 58
1 1 58
1 1 58
1 1 58
1 1 59
1 1 59
1 1 55
1 1 55
3 1 0
1 1 0
1 1 0
1 1 0
1 1 0
1 1 0
50 0
1 0 
3 1 45
3 1 45
3 1 45
3 1 45
3 1 45
2 1 45
4 1 46
3 1 45
2 1 45
4 1 47
4 1 44
2 1 44
3 1 44
3 1 44
4 1 48
4 1 48
4 1 48
3 1 47
4 1 49
4 1 47
4 1 47
4 1 47
1 1 45
1 1 45
1 1 46
1 1 46
1 1 46
1 1 47
1 1 44
1 1 44
1 1 44
1 1 44
1 1 48
1 1 48
1 1 48
1 1 48
1 1 49
1 1 49
1 1 49
1 1 47
1 1 47
1 1 47
1 1 47
1 1 0
3 1 0
1 1 0
1 1 0
1 1 0
1 1 0
31 0
3 0 
4 1 29
4 1 29
4 1 29
4 1 30
3 1 28
3 1 28
3 1 27
2 1 27
3 1 27
3 1 27
3 1 28
2 1 28
1 1 29
1 1 29
1 1 29
1 1 29
1 1 29
1 1 29
1 1 30
1 1 30
1 1 30
1 1 28
1 1 27
1 1 27
1 1 27
1 1 28
3 1 0
3 1 0
1 1 0
1 1 0
10 0
1 0 
4 1 9
3 1 8
1 1 8
1 1 8
1 1 9
1 1 9
1 1 9
1 1 0
1 1 0
28 0
1 0 
3 1 24
4 1 26
3 1 24
3 1 24
4 1 27
3 1 25
3 1 23
3 1 24
4 1 23
1 1 23
1 1 23
2 1 23
1 1 23
1 1 26
1 1 26
1 1 26
1 1 24
1 1 27
1 1 27
1 1 27
1 1 25
1 1 24
1 1 0
3 1 0
3 1 0
1 1 0
1 1 0
17 0
1 0 
4 1 15
4 1 15
4 1 16
3 1 14
1 1 14
1 1 15
1 1 15
1 1 15
1 1 15
1 1 16
1 1 16
1 1 16
1 1 14
1 1 0
1 1 0
1 1 0
26 0
3 0 
1 1 22
3 1 22
3 1 22
4 1 25
3 1 23
1 1 23
3 1 23
4 1 23
3 1 22
3 1 22
2 1 22
3 1 24
3 1 24
1 1 25
1 1 25
1 1 25
1 1 23
1 1 23
1 1 23
1 1 24
1 1 24
3 1 0
1 1 0
3 1 0
1 1 0
16 0
1 0 
4 1 13
4 1 14
2 1 13
4 1 15
1 1 15
1 1 13
1 1 14
1 1 14
1 1 14
1 1 13
1 1 15
1 1 15
1 1 0
1 1 0
1 1 0
23 0
1 0 
3 1 21
4 1 21
4 1 19
2 1 19
4 1 22
4 1 20
2 1 20
1 1 21
1 1 21
1 1 21
1 1 19
1 1 19
1 1 19
1 1 22
1 1 22
1 1 20
1 1 20
1 1 20
1 1 0
1 1 0
1 1 0
1 1 0
61 0
1 0 
4 1 57
4 1 57
4 1 57
4 1 58
4 1 58
4 1 58
4 1 59
4 1 59
4 1 59
4 1 60
4 1 60
4 1 60
3 1 55
4 1 55
4 1 55
2 1 55
4 1 56
4 1 56
2 1 56
1 1 57
1 1 57
1 1 57
1 1 57
1 1 57
1 1 57
1 1 57
1 1 58
1 1 58
1 1 58
1 1 58
1 1 58
1 1 58
1 1 59
1 1 59
1 1 59
1 1 59
1 1 59
1 1 59
1 1 60
1 1 60
1 1 60
1 1 60
1 1 60
1 1 60
1 1 55
1 1 55
1 1 55
1 1 55
1 1 55
1 1 56
1 1 56
1 1 56
1 1 56
1 1 56
1 1 0
1 1 0
1 1 0
1 1 0
1 1 0
1 1 0
75 0
1 0 
4 1 68
4 1 68
4 1 68
4 1 70
4 1 70
4 1 70
4 1 70
4 1 71
3 1 68
3 1 68
4 1 72
4 1 72
4 1 72
4 1 72
4 1 69
4 1 69
4 1 69
3 1 69
1 1 69
3 1 69
4 1 73
4 1 73
4 1 74
4 1 74
1 1 68
1 1 68
1 1 68
1 1 68
1 1 68
1 1 68
1 1 70
1 1 70
1 1 70
1 1 70
1 1 70
1 1 70
1 1 70
1 1 70
1 1 71
1 1 71
1 1 71
1 1 68
1 1 68
1 1 72
1 1 72
1 1 72
1 1 72
1 1 72
1 1 72
1 1 72
1 1 72
1 1 69
1 1 69
1 1 69
1 1 69
1 1 69
1 1 69
1 1 73
1 1 73
1 1 73
1 1 73
1 1 73
1 1 74
1 1 74
1 1 74
1 1 74
1 1 74
1 1 0
1 1 0
1 1 0
1 1 0
1 1 0
1 1 0
1 1 0
27 0
1 0 
4 1 24
4 1 25
4 1 25
4 1 26
2 1 26
4 1 26
4 1 23
2 1 23
1 1 24
1 1 24
1 1 24
1 1 25
1 1 25
1 1 25
1 1 25
1 1 26
1 1 26
1 1 26
1 1 26
1 1 23
1 1 23
1 1 23
1 1 0
1 1 0
1 1 0
1 1 0
20 0
1 0 
3 1 16
1 1 16
4 1 18
4 1 18
4 1 19
3 1 17
1 1 17
1 1 16
1 1 18
1 1 18
1 1 18
1 1 18
1 1 19
1 1 19
1 1 17
1 1 0
1 1 0
1 1 0
1 1 0
35 0
3 0 
3 1 31
3 1 31
2 1 31
3 1 32
3 1 32
2 1 32
3 1 32
3 1 31
3 1 31
1 1 31
3 1 33
3 1 33
3 1 33
4 1 34
3 1 33
3 1 33
2 1 33
3 1 33
3 1 31
1 1 31
1 1 31
1 1 32
1 1 32
1 1 32
1 1 33
1 1 34
1 1 34
1 1 34
1 1 33
1 1 33
3 1 0
3 1 0
3 1 0
1 1 0
7 0
1 0 
1 1 5
2 1 5
2 1 6
1 1 6
1 1 0
2 1 0
31 0
3 0 
4 1 30
1 1 30
1 1 30
3 1 26
3 1 26
3 1 26
3 1 27
1 1 27
3 1 27
3 1 26
3 1 28
3 1 28
3 1 28
3 1 29
1 1 29
3 1 29
3 1 28
1 1 26
1 1 26
1 1 27
1 1 26
1 1 28
1 1 28
1 1 29
1 1 28
3 1 0
3 1 0
3 1 0
3 1 0
1 1 0
